Localidade,Endereco,M2,Preco,R$/M2,Latitude,Longitude,Tipo,Quarto,Banheiro,Vaga
"Casa para comprar com 200 m², 4 quartos, 3 banheiros, 4 vagas em Badenfurt, Blumenau",,200.0,560000.0,2800.0,-27.0797576,-48.9100801,Casa,4,3,4
"Apartamento para comprar com 116 m², 3 quartos, 2 banheiros, 4 vagas em Vila Nova, Blumenau",,116.0,680000.0,5862.068965517241,-27.0797576,-48.9100801,Apartamento,3,2,4
"Apartamento para comprar com 129 m², 2 quartos, 2 banheiros, 1 vaga em Victor Konder, Blumenau",,129.0,420000.0,3255.813953488372,-27.0797576,-48.9100801,Apartamento,2,2,1
"Apartamento para comprar com 170 m², 4 quartos, 2 banheiros, 3 vagas em Valparaiso, Blumenau",,170.0,450000.0,2647.058823529412,-27.0797576,-48.9100801,Apartamento,4,2,3
"Casa para comprar com 1050 m², 4 quartos, 1 banheiro, 4 vagas em Velha Central, Blumenau",,1050.0,960000.0,914.2857142857144,-27.0797576,-48.9100801,Casa,4,1,4
"Apartamento para comprar com 66 m², 2 quartos, 2 banheiros, 2 vagas em Velha, Blumenau",Rua dos Caçadores,66.0,470000.0,7121.212121212121,-26.9151761,-49.1146688,Apartamento,2,2,2
"Apartamento para comprar com 73 m², 2 quartos, 2 banheiros em Centro, Blumenau",,73.0,695000.0,9520.54794520548,-27.0797576,-48.9100801,Apartamento,2,2,0
"Casa para comprar com 140 m², 3 quartos, 2 banheiros, 2 vagas em Água Verde, Blumenau",,140.0,390000.0,2785.714285714286,-27.0797576,-48.9100801,Casa,3,2,2
"Apartamento para comprar com 68-69 m², 2 quartos, 2 banheiros, 1 vaga em Velha, Blumenau",Rua João Pessoa,69.0,650000.0,9420.289855072464,-26.9240294,-49.1020425,Apartamento,2,2,1
"Sobrado para comprar com 85 m², 3 quartos, 2 banheiros, 1 vaga em Fidélis, Blumenau",,85.0,399900.0,4704.705882352941,-27.0797576,-48.9100801,Sobrado,3,2,1
"Sobrado para comprar com 80 m², 2 quartos, 3 banheiros, 2 vagas em Água Verde, Blumenau",,80.0,440000.0,5500.0,-27.0797576,-48.9100801,Sobrado,2,3,2
"Casa para comprar com 120 m², 2 quartos, 1 banheiro, 1 vaga em Fidélis, Blumenau",,120.0,280000.0,2333.333333333333,-27.0797576,-48.9100801,Casa,2,1,1
"Casa para comprar com 403 m², 2 quartos, 1 banheiro, 1 vaga em Itoupava Central, Blumenau",,403.0,350000.0,868.4863523573201,-27.0797576,-48.9100801,Casa,2,1,1
"Apartamento para comprar com 130 m², 3 quartos, 2 banheiros, 1 vaga em Victor Konder, Blumenau",,130.0,615000.0,4730.769230769231,-27.0797576,-48.9100801,Apartamento,3,2,1
"Apartamento para comprar com 108 m², 2 quartos, 2 banheiros, 1 vaga em Garcia, Blumenau",,108.0,450000.0,4166.666666666667,-27.0797576,-48.9100801,Apartamento,2,2,1
"Lote/Terreno para comprar com 6139 m² em Itoupava Central, Blumenau",,6139.0,297000.0,48.37921485583971,-27.0797576,-48.9100801,Lote/Terreno,0,0,0
"Casa para comprar com 100 m², 3 quartos, 2 banheiros, 1 vaga em Vila Nova, Blumenau",,100.0,390000.0,3900.0,-27.0797576,-48.9100801,Casa,3,2,1
"Sobrado para comprar com 113-115 m², 3 quartos, 2 banheiros, 2 vagas em Fortaleza Alta, Blumenau",,115.0,560000.0,4869.565217391304,-27.0797576,-48.9100801,Sobrado,3,2,2
"Sobrado para comprar com 85 m², 2 quartos, 3 banheiros, 2 vagas em Itoupava Norte, Blumenau",,85.0,440000.0,5176.470588235294,-27.0797576,-48.9100801,Sobrado,2,3,2
"Lote/Terreno para comprar com 2500 m² em Itoupava Central, Blumenau",,2500.0,490000.0,196.0,-27.0797576,-48.9100801,Lote/Terreno,0,0,0
"Casa para comprar com 404 m², 6 quartos, 5 banheiros, 3 vagas em Itoupava Seca, Blumenau",,404.0,1990000.0,4925.742574257426,-27.0797576,-48.9100801,Casa,6,5,3
"Apartamento para comprar com 78 m², 3 quartos, 2 banheiros, 1 vaga em Salto Weissbach, Blumenau",Rua João Haskel,78.0,355000.0,4551.282051282052,,,Apartamento,3,2,1
"Sobrado para comprar com 105 m², 2 quartos, 3 banheiros, 2 vagas em Salto do Norte, Blumenau",,105.0,450000.0,4285.714285714285,-27.0797576,-48.9100801,Sobrado,2,3,2
"Sobrado para comprar com 60 m², 2 quartos, 1 banheiro, 1 vaga em Progresso, Blumenau",Rua Emílio Bueler,60.0,330000.0,5500.0,-26.963304,-49.0666602,Sobrado,2,1,1
"Lote/Terreno para comprar com 325 m² em Itoupava Central, Blumenau",,325.0,155000.0,476.9230769230769,-27.0797576,-48.9100801,Lote/Terreno,0,0,0
"Apartamento para comprar com 65 m², 2 quartos, 2 banheiros, 1 vaga em Badenfurt, Blumenau",,65.0,340000.0,5230.769230769231,-27.0797576,-48.9100801,Apartamento,2,2,1
"Lote/Terreno para comprar com 2 m² em Progresso, Blumenau",,2.0,150000.0,75000.0,-27.0797576,-48.9100801,Lote/Terreno,0,0,0
"Apartamento para comprar com 65 m², 3 quartos, 1 banheiro, 1 vaga em Velha, Blumenau",,65.0,320000.0,4923.076923076923,-27.0797576,-48.9100801,Apartamento,3,1,1
"Cobertura para comprar com 278 m², 5 quartos, 6 banheiros, 4 vagas em Jardim Blumenau, Blumenau",,278.0,1900000.0,6834.53237410072,-27.0797576,-48.9100801,Cobertura,5,6,4
"Apartamento para comprar com 72 m², 2 quartos, 2 banheiros, 2 vagas em Água Verde, Blumenau",,72.0,370000.0,5138.888888888889,-27.0797576,-48.9100801,Apartamento,2,2,2
"Casa para comprar com 741 m², 5 quartos, 5 banheiros, 4 vagas em Itoupava Seca, Blumenau",,741.0,4900000.0,6612.685560053981,-27.0797576,-48.9100801,Casa,5,5,4
"Casa para comprar com 62 m², 3 quartos, 1 banheiro, 2 vagas em Passo Manso, Blumenau",,62.0,430000.0,6935.4838709677415,-27.0797576,-48.9100801,Casa,3,1,2
"Apartamento para comprar com 63 m², 2 quartos, 1 banheiro, 1 vaga em Victor Konder, Blumenau",,63.0,259000.0,4111.111111111111,-27.0797576,-48.9100801,Apartamento,2,1,1
"Lote/Terreno para comprar com 365 m² em Itoupava Seca, Blumenau",,365.0,365000.0,1000.0,-27.0797576,-48.9100801,Lote/Terreno,0,0,0
"Apartamento para comprar com 56 m², 1 quarto, 1 banheiro, 1 vaga em Centro, Blumenau",,56.0,350000.0,6250.0,-27.0797576,-48.9100801,Apartamento,1,1,1
"Casa para comprar com 152 m², 5 quartos, 3 banheiros, 4 vagas em Glória, Blumenau",,152.0,380000.0,2500.0,-27.0797576,-48.9100801,Casa,5,3,4
"Apartamento para comprar com 80 m², 3 quartos, 2 banheiros, 2 vagas em Velha, Blumenau",,80.0,500000.0,6250.0,-27.0797576,-48.9100801,Apartamento,3,2,2
"Casa para comprar com 482 m², 6 quartos, 2 banheiros em Valparaiso, Blumenau",,482.0,425000.0,881.7427385892116,-27.0797576,-48.9100801,Casa,6,2,0
"Sobrado para comprar com 60 m², 2 quartos, 2 banheiros, 1 vaga em Itoupava Central, Blumenau",,60.0,330000.0,5500.0,-27.0797576,-48.9100801,Sobrado,2,2,1
"Casa para comprar com 152 m², 3 quartos, 3 banheiros, 2 vagas em Glória, Blumenau",,152.0,450000.0,2960.5263157894738,-27.0797576,-48.9100801,Casa,3,3,2
"Lote/Terreno para comprar com 471 m² em Salto do Norte, Blumenau",,471.0,290000.0,615.7112526539278,-27.0797576,-48.9100801,Lote/Terreno,0,0,0
"Casa para comprar com 306 m², 6 quartos, 2 banheiros, 2 vagas em Glória, Blumenau",,306.0,380000.0,1241.8300653594772,-27.0797576,-48.9100801,Casa,6,2,2
"Casa para comprar com 120 m², 3 quartos, 1 banheiro em Garcia, Blumenau",,120.0,440000.0,3666.6666666666665,-27.0797576,-48.9100801,Casa,3,1,0
"Lote/Terreno para comprar com 3579 m² em Itoupavazinha, Blumenau",,3579.0,590000.0,164.8505169041632,-27.0797576,-48.9100801,Lote/Terreno,0,0,0
"Casa para comprar com 60 m², 2 quartos, 2 banheiros, 1 vaga em Progresso, Blumenau",,60.0,320000.0,5333.333333333333,-27.0797576,-48.9100801,Casa,2,2,1
"Apartamento para comprar com 110 m², 3 quartos, 3 banheiros, 2 vagas em Victor Konder, Blumenau",Rua Paraíba,110.0,899000.0,8172.727272727273,-26.9119114,-49.0730898,Apartamento,3,3,2
"Apartamento para comprar com 73 m², 3 quartos, 2 banheiros, 1 vaga em Velha Central, Blumenau",Rua Divinópolis,73.0,430000.0,5890.41095890411,-26.9200181,-49.1343444,Apartamento,3,2,1
"Sobrado para comprar com 135 m², 2 quartos, 3 banheiros, 2 vagas em Salto Weissbach, Blumenau",,135.0,490000.0,3629.6296296296296,-27.0797576,-48.9100801,Sobrado,2,3,2
"Apartamento para comprar com 47 m², 2 quartos, 1 banheiro, 1 vaga em Água Verde, Blumenau",,47.0,249000.0,5297.872340425532,-27.0797576,-48.9100801,Apartamento,2,1,1
"Sobrado para comprar com 103 m², 3 quartos, 2 banheiros, 2 vagas em Tribess, Blumenau",,103.0,490000.0,4757.281553398058,-27.0797576,-48.9100801,Sobrado,3,2,2
"Galpão/Depósito/Armazém para comprar com 120 m², 1 banheiro, 1 vaga em Glória, Blumenau",,120.0,350000.0,2916.6666666666665,-27.0797576,-48.9100801,Galpão/Depósito/Armazém,0,1,1
"Apartamento para comprar com 48 m², 2 quartos, 1 banheiro, 1 vaga em Água Verde, Blumenau",Rua Johann Ohf,48.0,290000.0,6041.666666666667,-26.9127708,-49.1334845,Apartamento,2,1,1
"Casa para comprar com 200 m², 5 quartos, 2 banheiros, 2 vagas em Garcia, Blumenau",,200.0,390000.0,1950.0,-27.0797576,-48.9100801,Casa,5,2,2
"Apartamento para comprar com 55 m², 2 quartos, 1 banheiro, 1 vaga em Passo Manso, Blumenau",,55.0,240000.0,4363.636363636364,-27.0797576,-48.9100801,Apartamento,2,1,1
"Sobrado para comprar com 93 m², 2 quartos, 2 banheiros, 2 vagas em Tribess, Blumenau",,93.0,460000.0,4946.236559139785,-27.0797576,-48.9100801,Sobrado,2,2,2
"Casa para comprar com 150 m², 3 quartos, 2 banheiros, 2 vagas em Itoupava Norte, Blumenau",,150.0,480000.0,3200.0,-27.0797576,-48.9100801,Casa,3,2,2
"Casa para comprar com 162 m², 3 quartos, 1 banheiro, 1 vaga em Itoupava Central, Blumenau",,162.0,410000.0,2530.864197530864,-27.0797576,-48.9100801,Casa,3,1,1
"Sobrado para comprar com 63 m², 2 quartos, 3 banheiros, 2 vagas em Itoupava Central, Blumenau",,63.0,341000.0,5412.6984126984125,-27.0797576,-48.9100801,Sobrado,2,3,2
"Sobrado para comprar com 126 m², 2 quartos, 2 banheiros, 2 vagas em Itoupava Central, Blumenau",,126.0,535000.0,4246.0317460317465,-27.0797576,-48.9100801,Sobrado,2,2,2
"Apartamento para comprar com 194 m², 3 quartos, 4 banheiros, 3 vagas em Fortaleza, Blumenau",Rua Sargento Jones Artur Senabio,194.0,1750000.0,9020.61855670103,-26.8845251,-49.0635898,Apartamento,3,4,3
"Apartamento para comprar com 78 m², 2 quartos, 2 banheiros, 1 vaga em Garcia, Blumenau",,78.0,420000.0,5384.615384615385,-27.0797576,-48.9100801,Apartamento,2,2,1
"Apartamento para comprar com 91 m², 3 quartos, 2 banheiros, 1 vaga em Água Verde, Blumenau",,91.0,350000.0,3846.153846153846,-27.0797576,-48.9100801,Apartamento,3,2,1
"Sobrado para comprar com 110 m², 2 quartos, 1 banheiro, 2 vagas em Itoupava Central, Blumenau",,110.0,380000.0,3454.5454545454545,-27.0797576,-48.9100801,Sobrado,2,1,2
"Apartamento para comprar com 70 m², 2 quartos, 2 banheiros, 1 vaga em Itoupava Norte, Blumenau",,70.0,299000.0,4271.428571428572,-27.0797576,-48.9100801,Apartamento,2,2,1
"Casa para comprar com 80 m², 6 quartos, 5 banheiros, 1 vaga em Valparaiso, Blumenau",,80.0,327000.0,4087.5,-27.0797576,-48.9100801,Casa,6,5,1
"Apartamento para comprar com 65 m², 2 quartos, 1 banheiro, 1 vaga em Salto do Norte, Blumenau",,65.0,255000.0,3923.076923076923,-27.0797576,-48.9100801,Apartamento,2,1,1
"Apartamento para comprar com 48 m², 2 quartos, 1 banheiro, 1 vaga em Itoupava Central, Blumenau",,48.0,245000.0,5104.166666666667,-27.0797576,-48.9100801,Apartamento,2,1,1
"Casa para comprar com 65 m², 2 quartos, 1 banheiro, 1 vaga em Fidélis, Blumenau",,65.0,280000.0,4307.692307692308,-27.0797576,-48.9100801,Casa,2,1,1
"Casa de condomínio para comprar com 68 m², 2 quartos, 2 banheiros, 1 vaga em Itoupava Central, Blumenau",Rua Governador Celso Ramos,68.0,299000.0,4397.058823529412,-26.8157661,-49.1004024,Casa,2,2,1
"Sobrado para comprar com 69 m², 2 quartos, 1 banheiro, 2 vagas em Fortaleza Alta, Blumenau",,69.0,380000.0,5507.246376811594,-27.0797576,-48.9100801,Sobrado,2,1,2
"Casa para comprar com 96 m², 3 quartos, 2 banheiros, 4 vagas em Garcia, Blumenau",,96.0,480000.0,5000.0,-27.0797576,-48.9100801,Casa,3,2,4
"Lote/Terreno para comprar com 404 m² em Vila Itoupava, Blumenau",,404.0,181793.0,449.98267326732673,-27.0797576,-48.9100801,Lote/Terreno,0,0,0
"Sobrado para comprar com 72 m², 2 quartos, 2 banheiros, 1 vaga em Itoupava Seca, Blumenau",,72.0,429000.0,5958.333333333333,-27.0797576,-48.9100801,Sobrado,2,2,1
"Apartamento para comprar com 140 m², 3 quartos, 4 banheiros, 2 vagas em Jardim Blumenau, Blumenau",Rua Nereu Ramos,140.0,1180000.0,8428.57142857143,-26.9240974,-49.0620675,Apartamento,3,4,2
"Sobrado para comprar com 94 m², 3 quartos, 3 banheiros, 2 vagas em Vila Nova, Blumenau",,94.0,570000.0,6063.829787234043,-27.0797576,-48.9100801,Sobrado,3,3,2
"Apartamento para comprar com 91 m², 3 quartos, 2 banheiros, 1 vaga em Salto Weissbach, Blumenau",Rua Max Weise,91.0,330000.0,3626.3736263736255,-26.9049975,-49.1335584,Apartamento,3,2,1
"Apartamento para comprar com 80 m², 3 quartos, 2 banheiros, 1 vaga em Vila Nova, Blumenau",Rua Theodoro Holtrup,80.0,350000.0,4375.0,-26.9067095,-49.0857812,Apartamento,3,2,1
"Casa de condomínio para comprar com 330 m², 4 quartos, 4 banheiros, 4 vagas em Itoupava Central, Blumenau",,330.0,1500000.0,4545.454545454545,-27.0797576,-48.9100801,Casa,4,4,4
"Apartamento para comprar com 106 m², 3 quartos, 3 banheiros, 2 vagas em Velha, Blumenau",Rua Londrina,106.0,465000.0,4386.792452830188,-26.9138351,-49.0960948,Apartamento,3,3,2
"Sobrado para comprar com 90 m², 2 quartos, 2 banheiros, 2 vagas em Fortaleza, Blumenau",,90.0,390000.0,4333.333333333333,-27.0797576,-48.9100801,Sobrado,2,2,2
"Fazenda/Sítio/Chácara para comprar com 5000 m², 3 quartos, 1 banheiro, 1 vaga em Fidélis, Blumenau",,5000.0,800000.0,160.0,-27.0797576,-48.9100801,Fazenda/Sítio/Chácara,3,1,1
"Apartamento para comprar com 50 m², 2 quartos, 1 banheiro, 1 vaga em Água Verde, Blumenau",,50.0,250000.0,5000.0,-27.0797576,-48.9100801,Apartamento,2,1,1
"Casa de condomínio para comprar com 65 m², 2 quartos, 2 banheiros, 2 vagas em Itoupava Central, Blumenau",,65.0,290000.0,4461.538461538462,-27.0797576,-48.9100801,Casa,2,2,2
"Casa para comprar com 100 m², 3 quartos, 1 banheiro, 3 vagas em Itoupava Central, Blumenau",,100.0,320000.0,3200.0,-27.0797576,-48.9100801,Casa,3,1,3
"Sobrado para comprar com 60 m², 2 quartos, 2 banheiros em Itoupava Central, Blumenau",,60.0,320000.0,5333.333333333333,-27.0797576,-48.9100801,Sobrado,2,2,0
"Casa para comprar com 110 m², 4 quartos, 3 banheiros, 2 vagas em Progresso, Blumenau",,110.0,349900.0,3180.909090909091,-27.0797576,-48.9100801,Casa,4,3,2
"Sobrado para comprar com 68 m², 2 quartos, 1 banheiro, 1 vaga em Testo Salto, Blumenau",,68.0,330000.0,4852.941176470588,-27.0797576,-48.9100801,Sobrado,2,1,1
"Apartamento para comprar com 54 m², 2 quartos, 1 banheiro, 1 vaga em Progresso, Blumenau",Rua Bruno Schreiber,54.0,215000.0,3981.481481481481,-27.003948,-49.1092696,Apartamento,2,1,1
"Apartamento para comprar com 52 m², 2 quartos, 2 banheiros, 1 vaga em Itoupava Central, Blumenau",,52.0,350000.0,6730.769230769231,-27.0797576,-48.9100801,Apartamento,2,2,1
"Apartamento para comprar com 49 m², 2 quartos, 1 banheiro, 1 vaga em Progresso, Blumenau",,49.0,235000.0,4795.918367346939,-27.0797576,-48.9100801,Apartamento,2,1,1
"Sobrado para comprar com 75 m², 2 quartos, 2 banheiros, 2 vagas em Fidélis, Blumenau",,75.0,345000.0,4600.0,-27.0797576,-48.9100801,Sobrado,2,2,2
"Apartamento para comprar com 101 m², 2 quartos, 2 banheiros, 1 vaga em Água Verde, Blumenau",,101.0,730000.0,7227.722772277228,-27.0797576,-48.9100801,Apartamento,2,2,1
"Sobrado para comprar com 76 m², 2 quartos, 2 banheiros, 1 vaga em Fortaleza, Blumenau",,76.0,350000.0,4605.263157894737,-27.0797576,-48.9100801,Sobrado,2,2,1
"Apartamento para comprar com 121 m², 2 quartos, 3 banheiros, 2 vagas em Itoupava Norte, Blumenau",,121.0,750000.0,6198.347107438017,-27.0797576,-48.9100801,Apartamento,2,3,2
"Apartamento para comprar com 59 m², 2 quartos, 2 banheiros, 1 vaga em Salto do Norte, Blumenau",,59.0,284990.0,4830.338983050848,-27.0797576,-48.9100801,Apartamento,2,2,1
"Apartamento para comprar com 38 m², 2 quartos, 1 banheiro, 1 vaga em Itoupava Central, Blumenau",,38.0,230000.0,6052.631578947368,-27.0797576,-48.9100801,Apartamento,2,1,1
"Apartamento para comprar com 50 m², 2 quartos, 1 banheiro, 1 vaga em Boa Vista, Blumenau",Rua Carlos Rischbieter,50.0,245000.0,4900.0,-26.8960678,-49.0609172,Apartamento,2,1,1
"Apartamento para comprar com 56 m², 2 quartos, 2 banheiros, 1 vaga em Fortaleza, Blumenau",,56.0,360000.0,6428.571428571428,-27.0797576,-48.9100801,Apartamento,2,2,1
"Casa para comprar com 70 m², 3 quartos, 2 banheiros, 2 vagas em Velha Central, Blumenau",,70.0,420000.0,6000.0,-27.0797576,-48.9100801,Casa,3,2,2
"Casa para comprar com 158 m², 3 quartos, 1 banheiro, 2 vagas em Itoupava Seca, Blumenau",,158.0,580000.0,3670.8860759493673,-27.0797576,-48.9100801,Casa,3,1,2
"Apartamento para comprar com 79 m², 3 quartos, 1 banheiro, 1 vaga em Velha Grande, Blumenau",,79.0,385000.0,4873.417721518988,-27.0797576,-48.9100801,Apartamento,3,1,1
"Casa para comprar com 1700 m², 3 quartos, 3 banheiros, 2 vagas em Vorstadt, Blumenau",Rua Pedro Krauss Senior,1700.0,330000.0,194.11764705882356,-26.9198499,-49.0475947,Casa,3,3,2
"Apartamento para comprar com 77 m², 3 quartos, 1 banheiro, 1 vaga em Água Verde, Blumenau",,77.0,365000.0,4740.25974025974,-27.0797576,-48.9100801,Apartamento,3,1,1
"Apartamento para comprar com 77 m², 3 quartos, 1 banheiro, 1 vaga em Água Verde, Blumenau",,77.0,315000.0,4090.909090909091,-27.0797576,-48.9100801,Apartamento,3,1,1
"Casa para comprar com 350 m², 2 quartos, 1 banheiro, 2 vagas em Itoupava Central, Blumenau",,350.0,380000.0,1085.7142857142858,-27.0797576,-48.9100801,Casa,2,1,2
"Sobrado para comprar com 84 m², 2 quartos, 2 banheiros, 1 vaga em Tribess, Blumenau",,84.0,365000.0,4345.238095238095,-27.0797576,-48.9100801,Sobrado,2,2,1
"Casa para comprar com 740 m², 5 quartos, 5 banheiros, 8 vagas em Itoupava Seca, Blumenau",,740.0,4500000.0,6081.081081081081,-27.0797576,-48.9100801,Casa,5,5,8
"Sobrado para comprar com 89 m², 2 quartos, 3 banheiros, 1 vaga em Itoupavazinha, Blumenau",,89.0,349900.0,3931.460674157304,-27.0797576,-48.9100801,Sobrado,2,3,1
"Imóvel para comprar com 33 m², 1 quarto, 1 banheiro, 1 vaga em Velha, Blumenau",,33.0,329000.0,9969.69696969697,-27.0797576,-48.9100801,Imóvel,1,1,1
"Casa para comprar com 80 m², 3 quartos, 1 banheiro em Escola Agrícola, Blumenau",,80.0,295000.0,3687.5,-27.0797576,-48.9100801,Casa,3,1,0
"Apartamento para comprar com 122 m², 3 quartos, 2 banheiros, 1 vaga em Itoupava Central, Blumenau",,122.0,380000.0,3114.754098360656,-27.0797576,-48.9100801,Apartamento,3,2,1
"Apartamento para comprar com 52 m², 2 quartos, 1 banheiro, 1 vaga em Salto do Norte, Blumenau",,52.0,260000.0,5000.0,-27.0797576,-48.9100801,Apartamento,2,1,1
"Fazenda/Sítio/Chácara para comprar com 188607 m², 1 quarto, 1 banheiro em Vila Itoupava, Blumenau",Rua Adolfo Krause,188607.0,430000.0,2.2798729633576698,-26.6699269,-49.0448254,Fazenda/Sítio/Chácara,1,1,0
"Casa para comprar com 121 m², 3 quartos, 1 banheiro, 1 vaga em Garcia, Blumenau",,121.0,400000.0,3305.785123966942,-27.0797576,-48.9100801,Casa,3,1,1
"Apartamento para comprar com 60 m², 2 quartos, 1 banheiro em Velha Central, Blumenau",,60.0,245000.0,4083.3333333333335,-27.0797576,-48.9100801,Apartamento,2,1,0
"Apartamento para comprar com 56 m², 2 quartos, 1 banheiro, 1 vaga em Ribeirão Fresco, Blumenau",,56.0,325000.0,5803.571428571428,-27.0797576,-48.9100801,Apartamento,2,1,1
"Apartamento para comprar com 44 m², 2 quartos, 1 banheiro em Badenfurt, Blumenau",,44.0,230000.0,5227.272727272727,-27.0797576,-48.9100801,Apartamento,2,1,0
"Casa para comprar com 900 m², 2 quartos, 1 banheiro em Glória, Blumenau",,900.0,300000.0,333.3333333333333,-27.0797576,-48.9100801,Casa,2,1,0
"Apartamento para comprar com 54 m², 2 quartos, 1 banheiro, 1 vaga em Garcia, Blumenau",,54.0,365000.0,6759.259259259259,-27.0797576,-48.9100801,Apartamento,2,1,1
"Casa para comprar com 475 m², 4 quartos, 2 banheiros, 3 vagas em Valparaiso, Blumenau",Rua Valéria Hostins,475.0,350000.0,736.8421052631579,-26.9544134,-49.088827,Casa,4,2,3
"Casa para comprar com 80 m², 2 quartos, 1 banheiro, 1 vaga em Ponta Aguda, Blumenau",,80.0,299000.0,3737.5,-27.0797576,-48.9100801,Casa,2,1,1
"Casa para comprar com 172 m², 3 quartos, 1 banheiro, 2 vagas em Itoupava Central, Blumenau",,172.0,380000.0,2209.3023255813955,-27.0797576,-48.9100801,Casa,3,1,2
"Casa para comprar com 230 m², 3 quartos, 3 banheiros, 1 vaga em Itoupavazinha, Blumenau",,230.0,490000.0,2130.4347826086955,-27.0797576,-48.9100801,Casa,3,3,1
"Apartamento para comprar com 93 m², 2 quartos, 1 banheiro, 1 vaga em Victor Konder, Blumenau",,93.0,420000.0,4516.129032258064,-27.0797576,-48.9100801,Apartamento,2,1,1
"Apartamento para comprar com 125 m², 3 quartos, 4 banheiros, 2 vagas em Itoupava Central, Blumenau",,125.0,649000.0,5192.0,-27.0797576,-48.9100801,Apartamento,3,4,2
"Sobrado para comprar com 144 m², 2 quartos, 2 banheiros, 2 vagas em Badenfurt, Blumenau",,144.0,430000.0,2986.1111111111118,-27.0797576,-48.9100801,Sobrado,2,2,2
"Apartamento para comprar com 69 m², 3 quartos, 2 banheiros, 1 vaga em Água Verde, Blumenau",,69.0,480000.0,6956.521739130435,-27.0797576,-48.9100801,Apartamento,3,2,1
"Sobrado para comprar com 79 m², 2 quartos, 2 banheiros, 2 vagas em Salto Weissbach, Blumenau",,79.0,490000.0,6202.53164556962,-27.0797576,-48.9100801,Sobrado,2,2,2
"Apartamento para comprar com 112 m², 3 quartos, 4 banheiros, 2 vagas em Victor Konder, Blumenau",,112.0,1100000.0,9821.42857142857,-27.0797576,-48.9100801,Apartamento,3,4,2
"Sala/Conjunto para comprar com 68 m², 1 banheiro em Garcia, Blumenau",,68.0,290000.0,4264.705882352941,-27.0797576,-48.9100801,Sala/Conjunto,0,1,0
"Sobrado para comprar com 117 m², 2 quartos, 3 banheiros, 2 vagas em Fortaleza, Blumenau",,117.0,550000.0,4700.854700854701,-27.0797576,-48.9100801,Sobrado,2,3,2
"Fazenda/Sítio/Chácara para comprar com 5950 m², 4 quartos, 1 banheiro, 1 vaga em Itoupava Central, Blumenau",,5950.0,940000.0,157.98319327731093,-27.0797576,-48.9100801,Fazenda/Sítio/Chácara,4,1,1
"Apartamento para comprar com 85 m², 3 quartos, 1 banheiro, 1 vaga em Velha Central, Blumenau",,85.0,320000.0,3764.705882352941,-27.0797576,-48.9100801,Apartamento,3,1,1
"Sobrado para comprar com 70 m², 2 quartos, 2 banheiros, 2 vagas em Itoupava Central, Blumenau",,70.0,350000.0,5000.0,-27.0797576,-48.9100801,Sobrado,2,2,2
"Casa para comprar com 78 m², 3 quartos, 1 banheiro, 1 vaga em Progresso, Blumenau",,78.0,215000.0,2756.4102564102564,-27.0797576,-48.9100801,Casa,3,1,1
"Sobrado para comprar com 90 m², 2 quartos, 3 banheiros, 2 vagas em Itoupava Central, Blumenau",,90.0,349000.0,3877.777777777778,-27.0797576,-48.9100801,Sobrado,2,3,2
"Sobrado para comprar com 71 m², 2 quartos, 2 banheiros, 2 vagas em Badenfurt, Blumenau",,71.0,325000.0,4577.4647887323945,-27.0797576,-48.9100801,Sobrado,2,2,2
"Sobrado para comprar com 105 m², 2 quartos, 3 banheiros, 2 vagas em Escola Agrícola, Blumenau",,105.0,490000.0,4666.666666666667,-27.0797576,-48.9100801,Sobrado,2,3,2
"Casa para comprar com 70 m², 2 quartos, 2 banheiros, 2 vagas em Itoupava Central, Blumenau",,70.0,379000.0,5414.285714285715,-27.0797576,-48.9100801,Casa,2,2,2
"Casa para comprar com 84 m², 2 quartos, 2 banheiros, 1 vaga em Escola Agrícola, Blumenau",Rua Norberto Seara Heusi,84.0,370000.0,4404.761904761905,-26.8989489,-49.1107009,Casa,2,2,1
"Apartamento para comprar com 46 m², 2 quartos, 1 banheiro, 1 vaga em Salto Weissbach, Blumenau",,46.0,245000.0,5326.086956521739,-27.0797576,-48.9100801,Apartamento,2,1,1
"Casa para comprar com 120 m², 2 quartos, 1 banheiro, 1 vaga em Garcia, Blumenau",Rua Nova Trento,120.0,300000.0,2500.0,-26.9383294,-49.0645434,Casa,2,1,1
"Apartamento para comprar com 38 m², 2 quartos, 1 banheiro, 1 vaga em Itoupava Central, Blumenau",Rua Rudolfo Walter,38.0,230000.0,6052.631578947368,-26.8085709,-49.0999448,Apartamento,2,1,1
"Apartamento para comprar com 57 m², 2 quartos, 1 banheiro, 1 vaga em Passo Manso, Blumenau",,57.0,299000.0,5245.61403508772,-27.0797576,-48.9100801,Apartamento,2,1,1
"Apartamento para comprar com 79 m², 2 quartos, 2 banheiros, 2 vagas em Itoupava Seca, Blumenau",Rua Gustavo Salinger,79.0,700000.0,8860.759493670887,-26.8954043,-49.0886741,Apartamento,2,2,2
"Apartamento para comprar com 158 m², 3 quartos, 4 banheiros, 2 vagas em Velha, Blumenau",,158.0,1150000.0,7278.481012658228,-27.0797576,-48.9100801,Apartamento,3,4,2
"Apartamento para comprar com 73 m², 2 quartos, 2 banheiros, 1 vaga em Vila Nova, Blumenau",,73.0,480000.0,6575.342465753424,-27.0797576,-48.9100801,Apartamento,2,2,1
